"Time","Temperature [AmbientT(Therm3T)]","Temperature [Temperature]","Heat flow [Signal]","Heat [Signal]","Normalized heat flow [Signal]","Normalized heat [Signal]","Time markers"
11377.158756494522,23.945198286630728,19.998995027682405,0.12161370844322503,164.95403401858692,0.030403427110806257,41.23850850464673,""
11378.408756494522,23.93930191322367,19.99902738405554,0.12195771922665039,165.10605115414097,0.030489429806662596,41.27651278853524,""
11381.908756494522,23.922792067683915,19.999117981900316,0.12291326764627754,165.5345753811686,0.030728316911569385,41.38364384529215,""
11385.158756494522,23.90746149682557,19.999202108470463,0.1237952713803134,165.9354767570868,0.03094881784507835,41.4838691892717,""
11388.908756494522,23.889772376604398,19.99929917758986,0.12480453279120024,166.4016013899084,0.03120113319780006,41.6004003474771,""
11391.408756494522,23.877979629790286,19.999363890336127,0.12547460979335334,166.7144503181391,0.031368652448338336,41.67861257953477,""
11394.408756494522,23.863828333613355,19.99944154563165,0.1262716498281727,167.09206970757137,0.03156791245704318,41.77301742689284,""
11395.908756494522,23.857378827045903,19.99948037327941,0.12666806576779507,167.28207180622306,0.03166701644194877,41.820517951555765,""
11397.408756494522,23.863660864739106,19.99951920092717,0.12706448170741744,167.47207390487475,0.03176612042685436,41.86801847621869,""
11400.088443994522,23.874883463326448,19.999588564902076,0.1277651801982368,167.81361805593633,0.0319412950495592,41.95340451398408,""
11401.588443994522,23.881165501019648,19.99962519697949,0.12815554687292294,168.005725740802,0.032038886718230734,42.0014314352005,""
11403.408756494522,23.888789015511925,19.999669651531768,0.12862865987258398,168.23916042872685,0.032157164968145996,42.05979010718171,""
11406.408756494522,23.901353090898333,19.99974291568659,0.12940255155706357,168.6262072458713,0.03235063788926589,42.15655181146783,""
11409.408756494522,23.91391716628474,19.999816179841414,0.13016809873839996,169.0155632213145,0.03254202468459999,42.25389080532862,""
11412.158756494522,23.925434235388952,19.999883338650005,0.1308648359272956,169.37448350647983,0.0327162089818239,42.34362087661996,""
11414.158756494522,23.933810285646558,19.999932181419886,0.13136666037349523,169.63671500278065,0.03284166509337381,42.40917875069516,""
11416.408756494522,23.943233342186364,19.999987129536006,0.1319281462776086,169.93292166026316,0.03298203656940215,42.48323041506579,""
11419.408756494522,23.95579741757277,20.00006039369083,0.1326715143814422,170.32982115125174,0.03316787859536055,42.582455287812934,""
11422.908756494522,23.97045550552358,20.000145868538127,0.13352683532170068,170.79566826323224,0.03338170883042517,42.69891706580806,""
11424.658756494522,23.97778454949899,20.000188605961775,0.13395019049398857,171.0300281772002,0.03348754762349714,42.75750704430005,""
11426.283756494522,23.984590090333295,20.000176563729685,0.13434290502238228,171.24774199475257,0.03358572625559557,42.81193549868814,""
11429.158756494522,23.996630662578603,20.000155258242145,0.1350291943503334,171.63492149451787,0.03375729858758335,42.90873037362947,""
11430.283756494522,24.001242693613367,20.00014692131224,0.13529555685495614,171.78712899597969,0.033823889213739036,42.94678224899492,""
11431.408756494522,24.004316781670692,20.00013858438233,0.13556191935957893,171.9393364974415,0.03389047983989473,42.984834124360376,""
11434.408756494522,24.012514349823558,20.000116352569243,0.1362657730233256,172.34707803601586,0.0340664432558314,43.086769509003965,""
11437.908756494522,24.02207817933524,20.000090415453975,0.13707410003277212,172.82542281386404,0.03426852500819303,43.20635570346601,""
11440.908756494522,24.030275747488105,20.000068183640888,0.13775780486609793,173.23767067121236,0.03443945121652448,43.30941766780309,""
11443.158756494522,24.036423923602754,20.000051509781073,0.13826444829823553,173.54819570602223,0.03456611207455888,43.38704892650556,""
11445.408756494522,24.042572099717407,20.00003483592126,0.13876705044505022,173.85985614210844,0.034691762611262555,43.46496403552711,""
11448.408756494522,24.050769667870274,20.00001260410817,0.13943017554492174,174.2771519810934,0.034857543886230434,43.56928799527335,""
11451.158756494522,24.058284105343738,19.999992224946176,0.14002726052911543,174.6614059556952,0.03500681513227886,43.6653514889238,""
11453.908756494522,24.0657985428172,19.99997184578418,0.1406182533220685,175.04729353724056,0.03515456333051713,43.76182338431014,""
11456.908756494522,24.073996110970064,19.999949613971093,0.14125270344091007,175.47009997238504,0.035313175860227516,43.86752499309626,""
11460.158756494522,24.082876809802336,19.999925529506914,0.14193099541080978,175.93027348301908,0.035482748852702445,43.98256837075477,""
11463.158756494522,24.091074377955206,19.99990329769383,0.14254643288308216,176.35698962545993,0.03563660822077054,44.08924740636498,""
11465.908756494522,24.098588815428666,19.99988291853183,0.14310252726154,176.7497569456588,0.035775631815385,44.1874392364147,""
11467.533756494522,24.103029164844806,19.99987780822018,0.14342526874388947,176.9828230073676,0.03585631718597237,44.2457057518419,""
11469.158756494522,24.107469514260938,19.999873241500474,0.14374801022623895,177.21588906907644,0.03593700255655974,44.30397226726911,""
11472.158756494522,24.115667082413808,19.99986481063332,0.14433358364807083,177.6480114598879,0.03608339591201771,44.412002864971974,""
11475.158756494522,24.123864650566674,19.999856379766168,0.14490913843012246,178.0818755430052,0.036227284607530615,44.5204688857513,""
11478.158756494522,24.13206221871954,19.999847948899017,0.14547375903173998,178.517449889198,0.036368439757934995,44.6293624722995,""
11479.979068994522,24.137036263978963,19.99984283329473,0.1458107549642874,178.7827209605927,0.03645268874107185,44.69568024014818,""
11481.354068994522,24.13409709858888,19.999838969147284,0.1460638517354539,178.9833018545084,0.03651596293386347,44.7458254636271,""
11483.158756494522,24.13023944401439,19.999833897453765,0.14639204587179147,179.24712453138923,0.03659801146794787,44.81178113284731,""
11485.158756494522,24.125964294356088,19.99982827687566,0.14675154591973927,179.54026812318077,0.03668788647993482,44.88506703079519,""
11487.158756494522,24.121689144697783,19.99982265629756,0.14710491669705084,179.83412458579755,0.03677622917426271,44.95853114644939,""
11489.158756494522,24.117413995039477,19.99981703571946,0.1474542886090059,180.12868379110358,0.03686357215225147,45.032170947775896,""
11491.408756494522,24.11260445167388,19.999810712569097,0.14784192944538677,180.46089203641478,0.03696048236134669,45.115223009103694,""
11494.408756494522,24.106191727186427,19.999802281701946,0.1483495979081141,180.90517932744504,0.03708739947702853,45.22629483186126,""
11496.658756494522,24.10138218382083,19.99979595855158,0.14872201944982952,181.2393848969727,0.03718050486245738,45.309846224243174,""
11498.908756494522,24.096572640455243,19.999789635401214,0.149089219098953,181.5744225403401,0.03727230477473825,45.393605635085024,""
11501.908756494522,24.09015991596778,19.999781204534067,0.14956862536648557,182.02240930703826,0.037392156341621394,45.505602326759565,""
11504.158756494522,24.08535037260219,19.9997748813837,0.1499202855081347,182.3593343317722,0.03748007137703367,45.58983358294305,""
11506.158756494522,24.081075222943884,19.9997692608056,0.15022759240096542,182.65948220968127,0.037556898100241355,45.66487055242032,""
11508.158756494522,24.076800073285582,19.9997636402275,0.1505304595476946,182.96024026162993,0.03763261488692365,45.740060065407484,""
11510.408756494522,24.071990529919987,19.999757317077133,0.15086552416372537,183.29931074330528,0.03771638104093134,45.82482768582632,""
11513.408756494522,24.06557780543253,19.999748886209982,0.15130182261547792,183.7525617634741,0.03782545565386948,45.93814044086852,""
11516.408756494522,24.05916508094507,19.99974045534283,0.1517277923202972,184.20710618587776,0.0379319480800743,46.05177654646944,""
11518.158756494522,24.058774445094674,19.999735537336992,0.15196826487584142,184.47305064941048,0.037992066218960355,46.11826266235262,""
11519.908756494522,24.062537958169045,19.999730619331153,0.1522087374313856,184.7389951129432,0.0380521843578464,46.1847487782358,""
11522.158756494522,24.067376760693232,19.999724296180787,0.15250997686124082,185.08180366652238,0.038127494215310205,46.270450916630594,""
11524.408756494522,24.072215563217426,19.999717973030428,0.15280525840946346,185.42528330620192,0.038201314602365866,46.35632082655048,""
11527.158756494522,24.078129655191436,19.999710244735535,0.15315645000443412,185.84598065527103,0.03828911250110853,46.46149516381776,""
11529.158756494522,24.082430812990715,19.999704624157435,0.15340614672823852,186.15254325200368,0.03835153668205963,46.53813581300092,""
11531.158756494522,24.086731970789998,19.999699003579334,0.15365115050334366,186.45960054923526,0.038412787625835915,46.614900137308815,""
11533.158756494522,24.091033128589277,19.999693383001233,0.15389052909748202,186.7671422288361,0.038472632274370505,46.69178555720902,""
11535.158756494522,24.095334286388557,19.99968776242313,0.1541252342930906,187.07515799222665,0.03853130857327265,46.76878949805666,""
11537.908756494522,24.10124837836257,19.99968003412824,0.15443936537366773,187.49943431676846,0.03860984134341693,46.874858579192114,""
11537.979068994522,24.101399590941448,19.999679836529793,0.15444711556455062,187.51030495993263,0.038611778891137656,46.877576239983156,""
11540.908756494522,24.10770011506149,19.99962956742185,0.15477004018467164,187.96324842510597,0.03869251004616791,46.99081210627649,""
11543.158756494522,24.11253891758568,19.999590960746946,0.15501047935106915,188.3117515095837,0.03875261983776729,47.077937877395925,""
11545.158756494522,24.116840075384964,19.99955664370259,0.15521923414520827,188.62198122307996,0.03880480853630207,47.15549530576999,""
11547.908756494522,24.122754167358973,19.999509457766596,0.1554979079451563,189.0492172934542,0.038874476986289076,47.26230432336355,""
11550.158756494522,24.12759296988316,19.999470851091694,0.15571798120413152,189.39933516874717,0.03892949530103288,47.34983379218679,""
11552.158756494522,24.131894127682443,19.99943653404734,0.15590871837740128,189.71096186832872,0.03897717959435032,47.42774046708218,""
11554.908756494522,24.137808219656456,19.999389348111347,0.15616298702795084,190.14006046326105,0.03904074675698771,47.53501511581526,""
11557.158756494522,24.142647022180647,19.999350741436444,0.15636297127243157,190.49165216634898,0.03909074281810789,47.622913041587246,""
11559.158756494522,24.146948179979926,19.999316424392084,0.15653551681463038,190.80455065443607,0.039133879203657594,47.70113766360902,""
11561.408756494522,24.151786982504113,19.999277817717186,0.1567241794649724,191.1569678127506,0.0391810448662431,47.78924195318765,""
11562.783756494522,24.15474402849112,19.99928456253741,0.1568345435031641,191.37261531006743,0.03920863587579102,47.84315382751686,""
11564.158756494522,24.157701074478126,19.999300158198608,0.15694490754135576,191.5882628073843,0.03923622688533894,47.897065701846074,""
11565.533756494522,24.14969670008064,19.999315753859804,0.15705086989879613,191.80420775349515,0.03926271747469903,47.95105193837379,""
11566.908756494522,24.140818101971504,19.999331349521004,0.1571568322562365,192.020152699606,0.039289208064059125,48.0050381749015,""
11569.158756494522,24.126289486883827,19.99935686969387,0.15732222853763675,192.3739416429991,0.03933055713440919,48.09348541074978,""
11571.908756494522,24.108532290665558,19.999388061016262,0.1575168085756115,192.80684531902983,0.03937920214390288,48.20171132975746,""
11574.158756494522,24.094003675577888,19.999413581189128,0.15766799210819718,193.1614282197991,0.039416998027049295,48.29035705494977,""
11576.408756494522,24.079475060490214,19.999439101361993,0.15781353251900204,193.5163449350047,0.03945338312975051,48.379086233751174,""
11578.658756494522,24.064946445402533,19.99946462153486,0.15795160265687613,193.87158071207756,0.03948790066421903,48.46789517801939,""
11580.908756494522,24.050417830314863,19.999490141707724,0.1580848731019961,194.22712174730628,0.03952121827549902,48.55678043682657,""
11583.908756494522,24.031046343531294,19.999524168604882,0.15825139151141465,194.7016261442264,0.03956284787785366,48.6754065360566,""
11586.158756494522,24.016517728443617,19.999549688777748,0.15836853883054222,195.0578235658611,0.039592134707635555,48.764455891465275,""
11588.158756494522,24.00360340392124,19.99957237337585,0.15846789798170385,195.37466000267335,0.03961697449542596,48.84366500066834,""
11590.908756494522,23.985846207702973,19.999603564698244,0.15859676008918513,195.81062390752084,0.039649190022296284,48.95265597688021,""
11593.908756494522,23.966474720919408,19.999637591595402,0.15872586773279054,196.2866078492538,0.039681466933197636,49.07165196231345,""
